file_path,start_time,end_time,label,is_augmented,aug_type,original_file
dataset\augmented\คือมึงไม่ฉลาดหรอวะ_หี_815_medium.wav,0.0,0.1875,หี,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คือมึงไม่ฉลาดหรอวะ.wav
dataset\augmented\นี่มึงหายหัวไปทั้งวันแบบนี้แล้วพวกเราจะทำงานยังไง_มึง_816_nan.wav,0.0,0.26525,มึง,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\นี่มึงหายหัวไปทั้งวันแบบนี้แล้วพวกเราจะทำงานยังไง.wav
dataset\augmented\เหี้ย (โบท)_เหี้ย_817_nan.wav,0.0,2.17,เหี้ย,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\เหี้ย\เหี้ย (โบท).wav
dataset\augmented\อาทโดนFBI_none_818_nan.wav,0.0,14.140875,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อาทโดนFBI.wav
dataset\augmented\ชีสเหม็น_none_819_nan.wav,0.0,1.4545625,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ชีสเหม็น.wav
dataset\augmented\มึงไม่เคยฟังใครเลยใช่ไหม เย็ดแม่_none_820_nan.wav,0.0,0.3325,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\มึงไม่เคยฟังใครเลยใช่ไหม เย็ดแม่.wav
dataset\augmented\คือมึงไม่ฉลาดหรอวะ_มึง_821_nan.wav,0.0,0.1935625,มึง,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คือมึงไม่ฉลาดหรอวะ.wav
dataset\augmented\ก็มาดิสะไอ้สัสเป็นเหี้ยไรวะ_เหี้ย_822_nan.wav,0.0,0.230875,เหี้ย,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ก็มาดิสะไอ้สัสเป็นเหี้ยไรวะ.wav
dataset\augmented\อารมณ์แบบว่างี้ป้ะ_แตด_823_heavy.wav,0.0,0.1524375,แตด,True,heavy,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อารมณ์แบบว่างี้ป้ะ.wav
dataset\augmented\เอ๊ย เป็นเหี้ยไรวะกูถามจริง_มึง_824_nan.wav,0.0,0.1483125,มึง,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เอ๊ย เป็นเหี้ยไรวะกูถามจริง.wav
dataset\augmented\เย็ดแม่ ทำไมถึงไม่คิดก่อนพูดบ้าง_none_825_light_none.wav,0.0,2.162375,none,True,light_none,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่ ทำไมถึงไม่คิดก่อนพูดบ้าง.wav
dataset\augmented\เราควรทิ้งความคิดเชิงลบเหมือนกำจัดสวะออกจากแม่น้ำ_none_826_nan.wav,0.0,2.914375,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เราควรทิ้งความคิดเชิงลบเหมือนกำจัดสวะออกจากแม่น้ำ.wav
dataset\augmented\หมากัด_none_827_nan.wav,0.0,0.4744375,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\หมากัด.wav
dataset\augmented\บิวพูดควย_none_828_nan.wav,0.0,0.7220625,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บิวพูดควย.wav
dataset\augmented\รถติดบนทางด่วน_แตด_829_heavy.wav,0.0,0.177625,แตด,True,heavy,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\noise\รถติดบนทางด่วน.wav
dataset\augmented\เป็นสวะแล้วยังทำนิสัยหีๆอีก_หี_830_medium.wav,0.0,0.2743125,หี,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เป็นสวะแล้วยังทำนิสัยหีๆอีก.wav
dataset\augmented\อาทโดนFBI_none_831_nan.wav,0.0,0.18575,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อาทโดนFBI.wav
dataset\augmented\ไอ้อาร์ตพูดเหี้ย_เหี้ย_832_nan.wav,0.0,0.4834375,เหี้ย,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ไอ้อาร์ตพูดเหี้ย.wav
dataset\augmented\หยุดทำแบบนี้ซะทีดิ๊ เย็ดแม่_เย็ด_833_nan.wav,0.0,0.097625,เย็ด,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\หยุดทำแบบนี้ซะทีดิ๊ เย็ดแม่.wav
dataset\augmented\เย็ดแม่ ทำไมถึงไม่ใส่ใจในสิ่งที่กูบอกบ้างอ่ะ_กู_834_nan.wav,0.0,0.101625,กู,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่ ทำไมถึงไม่ใส่ใจในสิ่งที่กูบอกบ้างอ่ะ.wav
dataset\augmented\อารมณ์แบบว่างี้ป้ะ_none_835_light_none.wav,0.0,8.3415,none,True,light_none,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อารมณ์แบบว่างี้ป้ะ.wav
dataset\augmented\บัวด่านัท_none_836_light_none.wav,0.0,1.5275625,none,True,light_none,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บัวด่านัท.wav
dataset\augmented\ขอโทษนะ แต่กูไม่ได้ตั้งใจจริงๆ_กู_837_nan.wav,0.0,0.0893125,กู,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ขอโทษนะ แต่กูไม่ได้ตั้งใจจริงๆ.wav
dataset\augmented\เดินตกท่อ_กู_838_nan.wav,0.0,0.38075,กู,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เดินตกท่อ.wav
dataset\augmented\กายพูดกูรัวๆ_เย็ด_839_nan.wav,0.0,0.0879375,เย็ด,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กายพูดกูรัวๆ.wav
dataset\augmented\คอมโครตดี_none_840_nan.wav,0.0,2.682,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คอมโครตดี.wav
dataset\augmented\ขึ้นมาสิไอ้เย็ดแม่ เราจะไปเที่ยวทะเลกัน_เย็ด_841_medium.wav,0.0,0.128375,เย็ด,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ขึ้นมาสิไอ้เย็ดแม่ เราจะไปเที่ยวทะเลกัน.wav
dataset\augmented\กล้าดียังไงมาแตะคนรัก_แตด_842_heavy.wav,0.0,0.358875,แตด,True,heavy,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กล้าดียังไงมาแตะคนรัก.wav
dataset\augmented\Janพูดถึงอาท_เหี้ย_843_light.wav,0.0,0.1233125,เหี้ย,True,light,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\Janพูดถึงอาท.wav
dataset\augmented\เข้ามาเลยไอ้พวกเด็กเปรต กูคนนี้จะลงทัณฑ์เอง_none_844_light_none.wav,0.0,2.2800625,none,True,light_none,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เข้ามาเลยไอ้พวกเด็กเปรต กูคนนี้จะลงทัณฑ์เอง.wav
dataset\augmented\รถติดบนทางด่วน_หี_845_medium.wav,0.0,0.1573125,หี,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\noise\รถติดบนทางด่วน.wav
dataset\augmented\ก็มาดิสะไอ้สัสเป็นเหี้ยไรวะ_หี_846_medium.wav,0.0,0.2405,หี,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ก็มาดิสะไอ้สัสเป็นเหี้ยไรวะ.wav
dataset\augmented\คอมโครตดี_แตด_847_heavy.wav,0.0,0.19575,แตด,True,heavy,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คอมโครตดี.wav
dataset\augmented\เย็ดแม่ นี่ไม่ใช่ครั้งแรกที่มึงทำแบบนี้นะ_none_848_nan.wav,0.0,1.157,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่ นี่ไม่ใช่ครั้งแรกที่มึงทำแบบนี้นะ.wav
dataset\augmented\ดูถูกหีไม่มีวันเจริญ_none_849_light_none.wav,0.0,0.557375,none,True,light_none,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ดูถูกหีไม่มีวันเจริญ.wav
dataset\augmented\ควย (โบท)_ควย_850_medium.wav,0.0,1.75,ควย,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\ควย\ควย (โบท).wav
dataset\augmented\โต้งไล่หมา_กู_851_light.wav,0.0,0.1526875,กู,True,light,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\โต้งไล่หมา.wav
dataset\augmented\เย็ดแม่ รู้ไหมว่าสิ่งนี้มันทำให้กูเสียใจแค่ไหนอ่ะ_none_852_nan.wav,0.0,0.2095,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่ รู้ไหมว่าสิ่งนี้มันทำให้กูเสียใจแค่ไหนอ่ะ.wav
dataset\augmented\พูดควยๆแบบนี้ใครจะอยากอยู่ใกล้_ควย_853_medium.wav,0.0,0.1220625,ควย,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\พูดควยๆแบบนี้ใครจะอยากอยู่ใกล้.wav
dataset\augmented\เป็นสวะแล้วยังทำนิสัยหีๆอีก_none_854_light_none.wav,0.0,0.364,none,True,light_none,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เป็นสวะแล้วยังทำนิสัยหีๆอีก.wav
dataset\augmented\บัวด่านัท_none_855_nan.wav,0.0,1.5275625,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บัวด่านัท.wav
dataset\augmented\ด้วยสัตย์สาบานแห่งพระแม่กิ้งก่า กูขอสาบานว่า_กู_856_nan.wav,0.0,0.26475,กู,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ด้วยสัตย์สาบานแห่งพระแม่กิ้งก่า กูขอสาบานว่า.wav
dataset\augmented\อาทโดนFBI_ควย_857_nan.wav,0.0,0.232875,ควย,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อาทโดนFBI.wav
dataset\augmented\กาลครั้งมีไอ้สวะตัวหนึ่ง_none_858_nan.wav,0.0,1.690875,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กาลครั้งมีไอ้สวะตัวหนึ่ง.wav
dataset\augmented\เข้ามาสิ ไอ้เย็ดแม่_เย็ด_859_medium.wav,0.0,0.165625,เย็ด,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\noise\เข้ามาสิ ไอ้เย็ดแม่.wav
dataset\augmented\โอ๊ยเย็ดเป็ดหีแม่มึงร่วง_none_860_light_none.wav,0.0,0.2266875,none,True,light_none,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\โอ๊ยเย็ดเป็ดหีแม่มึงร่วง.wav
dataset\augmented\บารมีมารดา_มึง_861_nan.wav,0.0,0.3398125,มึง,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บารมีมารดา.wav
